index,name,class,label,R,G,B,H,S,V,a*,b*,empty_mask,split
0,riped_tomato_10.jpeg,unripe,0,146.4180450439453,167.36569213867188,113.07814025878906,108.1088638305664,0.36354702711105347,0.662796676158905,-15.826264381408691,25.03394317626953,False,train
1,unriped_tomato_1.jpeg,unripe,0,150.17518615722656,182.19381713867188,132.44253540039062,103.8978042602539,0.30737489461898804,0.714957058429718,-19.508695602416992,21.65288734436035,False,test
2,unriped_tomato_11.jpeg,unripe,0,160.80960083007812,216.6708526611328,76.24736022949219,86.60364532470703,0.6603201031684875,0.8520811200141907,-38.089332580566406,60.065216064453125,False,train
3,unriped_tomato_12.jpeg,unripe,0,150.41966247558594,163.14666748046875,138.78102111816406,110.24476623535156,0.19625943899154663,0.6458835601806641,-8.795056343078613,11.310129165649414,False,test
4,unriped_tomato_14.jpeg,unripe,0,139.8278045654297,168.03797912597656,119.13404083251953,100.31205749511719,0.3144226372241974,0.6594396233558655,-18.616451263427734,22.252368927001953,False,train
5,unriped_tomato_15.jpeg,unripe,0,146.99081420898438,177.75706481933594,131.5698699951172,107.90436553955078,0.30023613572120667,0.6973908543586731,-18.775005340576172,20.421749114990234,False,train
6,unriped_tomato_17.jpeg,unripe,0,172.81314086914062,195.1848602294922,91.39517974853516,72.78018188476562,0.5511193871498108,0.7654309272766113,-22.369909286499023,47.58339309692383,False,train
7,unriped_tomato_2.jpeg,unripe,0,218.7249755859375,208.77883911132812,107.25537109375,59.16983413696289,0.5151894092559814,0.8657637238502502,-8.729108810424805,49.029632568359375,False,validation
8,unriped_tomato_25.jpeg,unripe,0,118.9911117553711,148.54693603515625,72.89321899414062,94.7064208984375,0.5384842753410339,0.5945084691047668,-22.041797637939453,35.177032470703125,False,train
9,unriped_tomato_27.jpeg,unripe,0,151.53414916992188,180.57403564453125,88.93413543701172,82.63610076904297,0.5163309574127197,0.7081546187400818,-23.99907112121582,42.3526611328125,False,train
10,unriped_tomato_3.jpeg,unripe,0,143.6475372314453,181.35438537597656,50.586181640625,79.31971740722656,0.7317742705345154,0.7171685695648193,-30.448713302612305,57.763423919677734,False,validation
11,unriped_tomato_31.jpeg,unripe,0,151.30868530273438,195.3378143310547,85.8708724975586,84.64154052734375,0.572429895401001,0.7660356760025024,-31.49488639831543,48.68553161621094,False,train
12,unriped_tomato_34.jpeg,unripe,0,193.3916778564453,196.55886840820312,107.03243255615234,60.22559356689453,0.4887027442455292,0.7958889007568359,-13.09750747680664,42.65275192260742,False,validation
13,unriped_tomato_35.jpeg,unripe,0,106.91804504394531,153.33277893066406,41.60143280029297,87.5219497680664,0.7450120449066162,0.6013395190238953,-31.689796447753906,47.1818733215332,False,train
14,unriped_tomato_4.jpeg,unripe,0,170.77894592285156,184.27365112304688,111.51502227783203,86.00862121582031,0.3994649052619934,0.7240954637527466,-15.368499755859375,34.5587043762207,False,train
15,unriped_tomato_43.jpeg,unripe,0,48.265926361083984,99.9537353515625,63.01909637451172,141.12843322753906,0.6006836891174316,0.39930903911590576,-24.631624221801758,14.852762222290039,False,test
16,unriped_tomato_51.jpeg,unripe,0,162.39193725585938,167.0171356201172,114.76036071777344,74.4088134765625,0.3652023673057556,0.6863146424293518,-9.351852416992188,26.547855377197266,False,validation
17,unriped_tomato_54.jpeg,unripe,0,115.64801025390625,120.10548400878906,55.73841094970703,68.84191131591797,0.6582851409912109,0.5432311296463013,-9.1649808883667,34.286685943603516,False,train
18,unriped_tomato_55.jpeg,unripe,0,152.7291717529297,152.71759033203125,85.97635650634766,55.91780471801758,0.484195739030838,0.6299964785575867,-9.530628204345703,34.029640197753906,False,train
19,unriped_tomato_58.jpeg,unripe,0,174.02796936035156,191.926513671875,87.18037414550781,70.4975357055664,0.5496626496315002,0.7527995109558105,-20.95977783203125,49.325584411621094,False,train
20,unriped_tomato_6.jpeg,unripe,0,179.83489990234375,197.46890258789062,134.55770874023438,92.02063751220703,0.33126524090766907,0.7805017232894897,-15.49907398223877,28.692466735839844,False,test
21,unriped_tomato_61.jpeg,unripe,0,158.1434326171875,190.1109161376953,43.427886962890625,73.14916229248047,0.7776623368263245,0.7495905160903931,-28.792879104614258,61.79069900512695,False,validation
22,unriped_tomato_62.jpeg,unripe,0,147.99281311035156,168.13148498535156,63.064659118652344,71.08795928955078,0.6420819759368896,0.6699974536895752,-21.15696907043457,48.53125,False,train
23,unriped_tomato_64.jpeg,unripe,0,145.1959686279297,155.1576690673828,48.81071472167969,65.99715423583984,0.7057405710220337,0.608708381652832,-17.12919044494629,49.904232025146484,False,train
24,unriped_tomato_65.jpeg,unripe,0,163.94815063476562,169.19664001464844,74.84329223632812,79.46925354003906,0.566816508769989,0.6744851469993591,-13.1779146194458,43.24889373779297,False,test
25,unriped_tomato_72.jpeg,unripe,0,117.95174407958984,132.73281860351562,44.96580123901367,69.25881958007812,0.6592608094215393,0.5269762277603149,-16.976871490478516,40.298484802246094,False,train
26,unriped_tomato_74.jpeg,unripe,0,128.64564514160156,146.4584503173828,61.86838912963867,73.4215087890625,0.600979745388031,0.5743484497070312,-18.75275421142578,40.484779357910156,False,train
27,unriped_tomato_8.jpeg,unripe,0,157.6988525390625,184.8261260986328,76.21829223632812,75.55148315429688,0.6014786958694458,0.7248682975769043,-24.679330825805664,49.27836608886719,False,validation
28,unriped_tomato_9.jpeg,unripe,0,151.65289306640625,175.17787170410156,67.48335266113281,72.71198272705078,0.6201627254486084,0.6875739097595215,-23.300106048583984,50.0224723815918,False,test
29,riped_tomato_11.jpeg,ripe,1,184.09732055664062,154.04913330078125,144.04164123535156,103.75022888183594,0.3084527254104614,0.7556276321411133,10.350321769714355,10.644938468933105,False,train
30,riped_tomato_12.jpeg,ripe,1,155.2141571044922,178.5685272216797,45.828941345214844,70.97937774658203,0.7646995782852173,0.7333476543426514,-24.332542419433594,58.508819580078125,False,train
31,riped_tomato_13.jpeg,ripe,1,132.271728515625,42.44563293457031,21.344379425048828,28.942317962646484,0.8233488202095032,0.5301263928413391,33.87429428100586,33.05522537231445,False,train
32,riped_tomato_14.jpeg,ripe,1,224.46739196777344,147.62710571289062,59.661502838134766,42.76288986206055,0.7187065482139587,0.8831630945205688,22.19229507446289,53.66061782836914,False,validation
33,riped_tomato_15.jpeg,ripe,1,199.45477294921875,138.87393188476562,62.79991149902344,40.40885543823242,0.7116590738296509,0.7876344323158264,16.436262130737305,47.677467346191406,False,train
34,riped_tomato_16.jpeg,ripe,1,190.15176391601562,62.599586486816406,58.10829162597656,97.1209716796875,0.7117420434951782,0.7458833456039429,47.385005950927734,33.20131301879883,False,validation
35,riped_tomato_20.jpeg,ripe,1,161.74725341796875,51.866973876953125,27.246206283569336,19.883258819580078,0.8240566849708557,0.6354315876960754,42.696224212646484,39.11998748779297,False,validation
36,riped_tomato_21.jpeg,ripe,1,194.26730346679688,90.46102142333984,74.47125244140625,32.22235870361328,0.6275931000709534,0.7672921419143677,36.75068283081055,33.828704833984375,False,train
37,riped_tomato_22.jpeg,ripe,1,192.59307861328125,54.654178619384766,30.444536209106445,31.21588706970215,0.8587601780891418,0.7555974721908569,51.873504638671875,45.122169494628906,False,test
38,riped_tomato_25.jpeg,ripe,1,203.23159790039062,94.99345397949219,84.0875473022461,64.9603500366211,0.6118860244750977,0.7969880700111389,41.84463119506836,28.1835994720459,False,train
39,riped_tomato_28.jpeg,ripe,1,189.74827575683594,72.51243591308594,42.29255294799805,15.645729064941406,0.7660164833068848,0.7455573678016663,44.288692474365234,42.26729202270508,False,validation
40,riped_tomato_29.jpeg,ripe,1,201.8154296875,72.10801696777344,55.67946243286133,106.77310180664062,0.7531563639640808,0.7940172553062439,45.95863342285156,40.626922607421875,False,train
41,riped_tomato_3.jpeg,ripe,1,185.5348663330078,109.11036682128906,83.19641876220703,58.85567092895508,0.5316745638847351,0.7289839386940002,27.344079971313477,29.083663940429688,False,train
42,riped_tomato_31.jpeg,ripe,1,161.43014526367188,29.231788635253906,20.159191131591797,80.69568634033203,0.8754492998123169,0.6332059502601624,47.382137298583984,39.45703887939453,False,train
43,riped_tomato_33.jpeg,ripe,1,182.25308227539062,77.67170715332031,49.71589660644531,12.783223152160645,0.7297495007514954,0.7147179841995239,40.362422943115234,37.39723587036133,False,train
44,riped_tomato_4.jpeg,ripe,1,238.89865112304688,190.7277069091797,153.8281707763672,40.53254318237305,0.3606052100658417,0.943750262260437,12.723736763000488,25.805927276611328,False,train
45,riped_tomato_40.jpeg,ripe,1,217.32012939453125,66.38674926757812,25.332178115844727,21.549213409423828,0.8835756778717041,0.8572280406951904,55.22707748413086,54.24306869506836,False,test
46,riped_tomato_42.jpeg,ripe,1,176.55661010742188,41.725990295410156,29.03766441345215,8.398789405822754,0.8258790373802185,0.6929519772529602,50.947574615478516,41.09433364868164,False,train
47,riped_tomato_45.jpeg,ripe,1,212.09010314941406,85.9217529296875,28.80685806274414,23.64628028869629,0.8581748604774475,0.8403510451316833,44.36909484863281,54.839962005615234,False,train
48,riped_tomato_46.jpeg,ripe,1,202.2584228515625,76.04548645019531,57.04671859741211,82.44744110107422,0.7250089049339294,0.7944346070289612,45.85868835449219,39.66396713256836,False,train
49,riped_tomato_52.jpeg,ripe,1,181.0581512451172,54.82160568237305,31.046113967895508,28.9588623046875,0.8411222696304321,0.7117161750793457,47.17192459106445,42.393558502197266,False,test
50,riped_tomato_6.jpeg,ripe,1,201.68226623535156,70.4124526977539,54.66216278076172,12.329065322875977,0.7247252464294434,0.7909137606620789,50.36549758911133,38.23222351074219,False,test
51,riped_tomato_7.jpeg,ripe,1,193.1031036376953,60.295955657958984,33.88456726074219,28.8389835357666,0.8305213451385498,0.7657986283302307,44.94981002807617,47.017417907714844,False,train
52,riped_tomato_73.jpeg,ripe,1,217.8233642578125,69.50777435302734,64.22904205322266,105.2979507446289,0.7302241325378418,0.8575509190559387,55.00318908691406,38.7016487121582,False,validation
53,riped_tomato_78.jpeg,ripe,1,175.63729858398438,137.61302185058594,124.54978942871094,108.16992950439453,0.34884345531463623,0.7148768305778503,13.83263111114502,13.437384605407715,False,train
54,riped_tomato_8.jpeg,ripe,1,117.92017364501953,94.07414245605469,41.717063903808594,103.77606964111328,0.5743463039398193,0.47609537839889526,5.25468111038208,28.73101234436035,False,train
55,riped_tomato_80.jpeg,ripe,1,193.34458923339844,130.73028564453125,103.3144302368164,88.69282531738281,0.5006528496742249,0.8016345500946045,20.6070499420166,27.67575454711914,False,validation
56,riped_tomato_82.jpeg,ripe,1,211.1774139404297,147.02670288085938,121.12132263183594,91.6025390625,0.46385878324508667,0.8756501078605652,21.307703018188477,27.0479736328125,False,train
57,riped_tomato_83.jpeg,ripe,1,174.49746704101562,47.9177131652832,17.803936004638672,33.23711395263672,0.9036624431610107,0.6843501329421997,45.94343948364258,45.81047058105469,False,test
58,riped_tomato_9.jpeg,ripe,1,229.51739501953125,123.54895782470703,87.46693420410156,32.01535415649414,0.6229503154754639,0.9177972078323364,37.245277404785156,39.57415771484375,False,train
59,riped_tomato_97.jpeg,ripe,1,231.46728515625,185.2598876953125,159.7430419921875,24.050537109375,0.30852147936820984,0.9077742099761963,13.663137435913086,19.91216278076172,False,test
