index,name,class,label,R,G,B,H,S,V,a*,b*,empty_mask,split
0,riped_tomato_10.jpeg,unripe,0,139.4161834716797,160.5985565185547,112.05428314208984,101.48539733886719,0.3357556164264679,0.6361801624298096,-15.26861572265625,22.31739616394043,False,train
1,unriped_tomato_1.jpeg,unripe,0,150.77760314941406,181.9517059326172,134.26031494140625,103.27349090576172,0.29275599122047424,0.7140128016471863,-19.010995864868164,20.81093978881836,False,test
2,unriped_tomato_11.jpeg,unripe,0,159.8260955810547,215.48011779785156,73.2674789428711,84.87185668945312,0.6701825261116028,0.8474841117858887,-38.23426055908203,60.91161346435547,False,train
3,unriped_tomato_12.jpeg,unripe,0,148.4615936279297,161.71994018554688,136.90032958984375,106.15825653076172,0.19575802981853485,0.6397103071212769,-9.107925415039062,11.502535820007324,False,test
4,unriped_tomato_14.jpeg,unripe,0,125.89447021484375,157.2650604248047,113.72679901123047,108.90118408203125,0.31473875045776367,0.6172065138816833,-19.048381805419922,19.325044631958008,False,train
5,unriped_tomato_15.jpeg,unripe,0,147.24017333984375,176.007568359375,131.30361938476562,104.6176528930664,0.29623815417289734,0.6939696073532104,-17.807796478271484,19.92034912109375,False,train
6,unriped_tomato_17.jpeg,unripe,0,170.13368225097656,193.11459350585938,86.5103530883789,72.76925659179688,0.5691157579421997,0.7573121190071106,-22.919981002807617,48.86441421508789,False,train
7,unriped_tomato_2.jpeg,unripe,0,215.8636016845703,203.7476348876953,120.47534942626953,52.9819450378418,0.4350277781486511,0.851352334022522,-6.262575626373291,42.11577224731445,False,validation
8,unriped_tomato_25.jpeg,unripe,0,118.3734359741211,147.62179565429688,73.42015075683594,86.80115509033203,0.5378167033195496,0.5927206873893738,-21.617908477783203,34.423423767089844,False,train
9,unriped_tomato_27.jpeg,unripe,0,148.33154296875,178.23052978515625,83.75957489013672,82.2015380859375,0.5348524451255798,0.6989669799804688,-24.698951721191406,43.684410095214844,False,train
10,unriped_tomato_3.jpeg,unripe,0,156.9632110595703,191.38673400878906,57.08871841430664,77.43257141113281,0.7111608982086182,0.7579986453056335,-29.258474349975586,59.09687423706055,False,validation
11,unriped_tomato_31.jpeg,unripe,0,148.3922882080078,193.3147430419922,82.48792266845703,84.90460205078125,0.5826115012168884,0.7581047415733337,-31.989227294921875,49.271610260009766,False,train
12,unriped_tomato_34.jpeg,unripe,0,195.85365295410156,198.33876037597656,111.40678405761719,59.59269332885742,0.46706563234329224,0.805020272731781,-12.61925220489502,41.71025466918945,False,validation
13,unriped_tomato_35.jpeg,unripe,0,106.28402709960938,152.8364715576172,40.5732421875,87.1974105834961,0.7491327524185181,0.5993937849998474,-31.80970573425293,47.42021942138672,False,train
14,unriped_tomato_4.jpeg,unripe,0,158.37828063964844,171.17095947265625,115.62113952636719,89.54042053222656,0.33358123898506165,0.676063597202301,-12.804457664489746,26.293344497680664,False,train
