index,name,class,label,R,G,B,H,S,V,a*,b*,empty_mask,split
0,riped_tomato_10.jpeg,unripe,0,117.50679016113281,140.92759704589844,64.29983520507812,79.81329345703125,0.6041041612625122,0.5526576042175293,-20.705507278442383,36.95537185668945,False,train
1,unriped_tomato_1.jpeg,unripe,0,119.38044738769531,171.37924194335938,46.755401611328125,86.12198638916016,0.7705338001251221,0.6720754504203796,-35.30279541015625,52.259403228759766,False,test
2,unriped_tomato_11.jpeg,unripe,0,160.42372131347656,217.77700805664062,75.0536117553711,86.6556625366211,0.6680021286010742,0.8540318608283997,-38.934043884277344,60.95164489746094,False,train
3,unriped_tomato_12.jpeg,unripe,0,149.02688598632812,159.04730224609375,120.58924865722656,84.0533447265625,0.2691875100135803,0.6246994733810425,-10.078883171081543,19.1306095123291,False,test
4,unriped_tomato_14.jpeg,unripe,0,138.8723602294922,167.47288513183594,115.198974609375,96.89115142822266,0.34412088990211487,0.6571736335754395,-19.26344108581543,23.992328643798828,False,train
5,unriped_tomato_15.jpeg,unripe,0,101.75012969970703,124.5745620727539,76.4698486328125,89.988037109375,0.48701223731040955,0.48936066031455994,-16.574697494506836,23.36391830444336,False,train
6,unriped_tomato_17.jpeg,unripe,0,175.76551818847656,199.5310821533203,90.34935760498047,72.9988021850586,0.5690963268280029,0.7824747562408447,-23.48504066467285,49.836971282958984,False,train
7,unriped_tomato_2.jpeg,unripe,0,203.58261108398438,205.0699462890625,76.73138427734375,59.98672866821289,0.6501164436340332,0.8155882358551025,-15.593168258666992,58.16875457763672,False,validation
8,unriped_tomato_25.jpeg,unripe,0,125.53071594238281,155.36453247070312,77.07162475585938,84.80049896240234,0.5231550931930542,0.6148527264595032,-22.835933685302734,36.519107818603516,False,train
9,unriped_tomato_27.jpeg,unripe,0,157.95657348632812,186.6510467529297,91.09374237060547,80.16739654541016,0.5219175815582275,0.7319977283477783,-24.2676944732666,44.13119888305664,False,train
10,unriped_tomato_3.jpeg,unripe,0,137.2073974609375,177.00326538085938,47.0190315246582,81.27027893066406,0.7487765550613403,0.6941487789154053,-31.277767181396484,57.043636322021484,False,validation
11,unriped_tomato_31.jpeg,unripe,0,153.26670837402344,198.01914978027344,86.41100311279297,84.30352020263672,0.5773933529853821,0.7765489816665649,-32.001644134521484,49.58981704711914,False,train
12,unriped_tomato_34.jpeg,unripe,0,134.85638427734375,147.3010711669922,28.945159912109375,67.703125,0.8641759753227234,0.5816547870635986,-18.875276565551758,53.251304626464844,False,validation
13,unriped_tomato_35.jpeg,unripe,0,108.0604248046875,155.27503967285156,41.89817810058594,88.14053344726562,0.7526137828826904,0.6089250445365906,-32.18183135986328,47.82158279418945,False,train
14,unriped_tomato_4.jpeg,unripe,0,145.96575927734375,163.25897216796875,71.67460632324219,71.43657684326172,0.5942794680595398,0.6404731273651123,-19.50757598876953,44.037723541259766,False,train
15,unriped_tomato_43.jpeg,unripe,0,72.3728256225586,130.7542266845703,83.22860717773438,132.23931884765625,0.5293912291526794,0.5145434737205505,-29.053544998168945,19.87102508544922,False,test
16,unriped_tomato_51.jpeg,unripe,0,149.30982971191406,163.6782684326172,101.2614974975586,77.51739501953125,0.429818332195282,0.6444529294967651,-14.784414291381836,30.60740089416504,False,validation
17,unriped_tomato_54.jpeg,unripe,0,134.51304626464844,168.3439483642578,85.68749237060547,85.49732971191406,0.5501571297645569,0.6616703867912292,-24.667804718017578,37.75037384033203,False,train
18,unriped_tomato_55.jpeg,unripe,0,142.48541259765625,159.64247131347656,60.425994873046875,70.52685546875,0.6558619737625122,0.6260606646537781,-20.07762336730957,47.247283935546875,False,train
19,unriped_tomato_58.jpeg,unripe,0,178.70587158203125,197.5474853515625,86.93425750732422,70.3196792602539,0.5639026761054993,0.7746960520744324,-21.9837703704834,51.90049362182617,False,train
20,unriped_tomato_6.jpeg,unripe,0,174.99278259277344,195.9833984375,63.02254867553711,70.15824127197266,0.70986407995224,0.7688608765602112,-23.440492630004883,57.082244873046875,False,test
21,unriped_tomato_61.jpeg,unripe,0,103.64623260498047,147.00442504882812,21.766220092773438,85.92491149902344,0.8545328974723816,0.5765321850776672,-31.435379028320312,52.51935958862305,False,validation
22,unriped_tomato_62.jpeg,unripe,0,156.61476135253906,180.9191131591797,76.58837127685547,75.50843811035156,0.5938434600830078,0.710662841796875,-22.933664321899414,47.62263488769531,False,train
23,unriped_tomato_64.jpeg,unripe,0,147.8485870361328,157.97605895996094,47.01643753051758,65.76287078857422,0.7259101271629333,0.6197341680526733,-17.642501831054688,51.88771438598633,False,train
24,unriped_tomato_65.jpeg,unripe,0,128.49208068847656,139.35549926757812,38.901023864746094,68.47103118896484,0.7872818112373352,0.5548245906829834,-16.736894607543945,46.58562088012695,False,test
25,unriped_tomato_72.jpeg,unripe,0,184.5818634033203,192.58822631835938,52.021480560302734,63.24079132080078,0.7651875019073486,0.7580437064170837,-18.599714279174805,61.23080825805664,False,train
26,unriped_tomato_74.jpeg,unripe,0,129.6915283203125,147.75807189941406,61.608097076416016,73.21143341064453,0.608631432056427,0.5794444680213928,-19.04366111755371,41.21522521972656,False,train
27,unriped_tomato_8.jpeg,unripe,0,162.3035125732422,189.85357666015625,77.65858459472656,75.11772155761719,0.6064833998680115,0.7445808053016663,-25.15675163269043,50.71295928955078,False,validation
28,unriped_tomato_9.jpeg,unripe,0,154.12376403808594,180.60760498046875,63.05525207519531,73.77190399169922,0.6603931784629822,0.7083762884140015,-25.399375915527344,53.99858474731445,False,test
29,riped_tomato_11.jpeg,ripe,1,167.82994079589844,69.90447998046875,68.8550033569336,-1.3784654140472412,0.6832748055458069,0.6722726821899414,38.33647537231445,23.889616012573242,False,train
30,riped_tomato_12.jpeg,ripe,1,211.53672790527344,92.035400390625,21.79292106628418,22.10780906677246,0.9018566608428955,0.8295818567276001,40.47542190551758,58.3660888671875,False,train
31,riped_tomato_13.jpeg,ripe,1,157.54368591308594,44.070350646972656,21.695711135864258,9.569293022155762,0.8786855936050415,0.6188474297523499,43.26335144042969,38.739013671875,False,train
32,riped_tomato_14.jpeg,ripe,1,196.44314575195312,122.11943817138672,42.72028732299805,32.12232208251953,0.7744948267936707,0.7735152840614319,22.242212295532227,50.723358154296875,False,validation
33,riped_tomato_15.jpeg,ripe,1,180.6039581298828,119.24394989013672,50.70707702636719,32.90898513793945,0.7634274959564209,0.7119696140289307,17.752166748046875,45.25385284423828,False,train
34,riped_tomato_16.jpeg,ripe,1,198.6182403564453,55.88264465332031,54.13042449951172,2.2755496501922607,0.750989556312561,0.7789595127105713,53.20841979980469,35.85292434692383,False,validation
35,riped_tomato_20.jpeg,ripe,1,169.06549072265625,55.42523956298828,31.698802947998047,10.257108688354492,0.8276995420455933,0.6637780070304871,44.220558166503906,39.25703048706055,False,validation
36,riped_tomato_21.jpeg,ripe,1,198.47012329101562,50.34201431274414,36.26828384399414,6.981733798980713,0.8300859928131104,0.7795931696891785,53.66181564331055,44.213905334472656,False,train
37,riped_tomato_22.jpeg,ripe,1,180.18899536132812,48.74243927001953,27.63436508178711,7.699332237243652,0.866384744644165,0.7069775462150574,49.74271011352539,42.658443450927734,False,test
38,riped_tomato_25.jpeg,ripe,1,171.66429138183594,52.14331817626953,33.25716781616211,8.178849220275879,0.8254200220108032,0.6731933355331421,47.17781448364258,38.334110260009766,False,train
39,riped_tomato_28.jpeg,ripe,1,200.05087280273438,69.14435577392578,39.6537971496582,11.116418838500977,0.8059065341949463,0.7845161557197571,50.03451919555664,44.88358688354492,False,validation
40,riped_tomato_29.jpeg,ripe,1,208.9671173095703,57.78160858154297,48.34907531738281,4.515575885772705,0.804879903793335,0.8194882273674011,54.445804595947266,43.038169860839844,False,train
41,riped_tomato_3.jpeg,ripe,1,209.81051635742188,100.35144805908203,59.07353591918945,18.84847068786621,0.7254670858383179,0.8238846659660339,39.460052490234375,44.01673126220703,False,train
42,riped_tomato_31.jpeg,ripe,1,179.32553100585938,28.947450637817383,17.43290901184082,4.189637184143066,0.9220128655433655,0.7033554911613464,53.42948532104492,45.3359489440918,False,train
43,riped_tomato_33.jpeg,ripe,1,182.2279815673828,77.16159057617188,49.06742858886719,12.744074821472168,0.7332302927970886,0.7146195769309998,40.56362533569336,37.59968948364258,False,train
44,riped_tomato_4.jpeg,ripe,1,220.3170928955078,94.68971252441406,61.279884338378906,14.856446266174316,0.7262197732925415,0.8645973205566406,44.68967819213867,43.72892379760742,False,train
45,riped_tomato_40.jpeg,ripe,1,219.52017211914062,64.6666259765625,22.03757667541504,13.762334823608398,0.903588056564331,0.8665136694908142,56.59239196777344,55.998409271240234,False,test
46,riped_tomato_42.jpeg,ripe,1,177.36480712890625,42.798343658447266,29.86754608154297,7.563276290893555,0.8226802945137024,0.6962524056434631,50.75299835205078,41.19877624511719,False,train
47,riped_tomato_45.jpeg,ripe,1,219.21884155273438,79.25371551513672,23.490272521972656,17.618515014648438,0.8960793614387512,0.8601722717285156,50.44850540161133,56.54611587524414,False,train
48,riped_tomato_46.jpeg,ripe,1,204.0999755859375,76.19085693359375,56.55629348754883,11.408660888671875,0.7311115264892578,0.8018679618835449,46.1786003112793,40.7580680847168,False,train
49,riped_tomato_52.jpeg,ripe,1,141.65362548828125,39.63326644897461,21.516727447509766,11.9296236038208,0.8620280027389526,0.5607935786247253,38.61859893798828,35.14270782470703,False,test
50,riped_tomato_6.jpeg,ripe,1,198.87632751464844,68.9190444946289,54.86270523071289,6.0062432289123535,0.720658004283905,0.7799075245857239,50.01643371582031,37.24771499633789,False,test
51,riped_tomato_7.jpeg,ripe,1,188.97161865234375,48.76512145996094,25.94915771484375,10.49934196472168,0.8717880845069885,0.7459098100662231,48.29410934448242,47.33713150024414,False,train
52,riped_tomato_73.jpeg,ripe,1,178.46270751953125,42.596885681152344,39.98090362548828,1.362432599067688,0.8236907720565796,0.6999234557151794,51.39482116699219,35.86973190307617,False,validation
