index,name,class,label,R,G,B,H,S,V,a*,b*,empty_mask,split
0,riped_tomato_10.jpeg,unripe,0,146.0950164794922,167.13528442382812,112.69476318359375,98.17045593261719,0.36312583088874817,0.6611276865005493,-15.915778160095215,25.119850158691406,False,train
1,unriped_tomato_1.jpeg,unripe,0,150.17518615722656,182.19415283203125,132.44253540039062,103.53461456298828,0.307375967502594,0.714958131313324,-19.508872985839844,21.653005599975586,False,test
2,unriped_tomato_11.jpeg,unripe,0,160.82083129882812,216.6431427001953,76.27149963378906,85.65482330322266,0.6597976088523865,0.8518763184547424,-38.083404541015625,60.056461334228516,False,train
3,unriped_tomato_12.jpeg,unripe,0,150.41966247558594,163.14686584472656,138.78102111816406,106.39920806884766,0.19626016914844513,0.6458842754364014,-8.795153617858887,11.31019401550293,False,test
4,unriped_tomato_14.jpeg,unripe,0,139.8278045654297,168.03797912597656,119.13404083251953,98.76005554199219,0.3144226372241974,0.6594396233558655,-18.616451263427734,22.252368927001953,False,train
5,unriped_tomato_15.jpeg,unripe,0,146.99081420898438,177.75706481933594,131.5698699951172,106.50570678710938,0.30023613572120667,0.6973908543586731,-18.775005340576172,20.421749114990234,False,train
6,unriped_tomato_17.jpeg,unripe,0,172.83413696289062,195.15396118164062,91.55189514160156,72.77214050292969,0.5504761934280396,0.7653096318244934,-22.34663200378418,47.540916442871094,False,train
7,unriped_tomato_2.jpeg,unripe,0,218.7252960205078,208.7797088623047,107.24736022949219,54.69490432739258,0.5152333378791809,0.8657677173614502,-8.729873657226562,49.03253173828125,False,validation
8,unriped_tomato_25.jpeg,unripe,0,118.9911117553711,148.54678344726562,72.89321899414062,86.307861328125,0.538486123085022,0.5945084691047668,-22.04169464111328,35.176971435546875,False,train
9,unriped_tomato_27.jpeg,unripe,0,151.53414916992188,180.57403564453125,88.93413543701172,82.19728088378906,0.5163309574127197,0.7081546187400818,-23.99907112121582,42.3526611328125,False,train
10,unriped_tomato_3.jpeg,unripe,0,143.62728881835938,181.33407592773438,50.58174133300781,79.3016357421875,0.7317741513252258,0.7170838117599487,-30.449138641357422,57.75989532470703,False,validation
11,unriped_tomato_31.jpeg,unripe,0,151.30868530273438,195.3378143310547,85.8708724975586,84.60003662109375,0.572429895401001,0.7660356760025024,-31.49488639831543,48.68553161621094,False,train
12,unriped_tomato_34.jpeg,unripe,0,193.3843231201172,196.5863494873047,107.02989196777344,60.29642105102539,0.48856300115585327,0.7957656979560852,-13.130354881286621,42.699710845947266,False,validation
13,unriped_tomato_35.jpeg,unripe,0,106.90907287597656,153.31788635253906,41.58434295654297,87.4430923461914,0.7451321482658386,0.6012796759605408,-31.691070556640625,47.18876266479492,False,train
14,unriped_tomato_4.jpeg,unripe,0,169.2261505126953,182.66001892089844,113.2099380493164,82.70555877685547,0.38851019740104675,0.7191056609153748,-14.869135856628418,32.93705368041992,False,train
15,unriped_tomato_43.jpeg,unripe,0,89.0953369140625,155.22373962402344,137.0493927001953,166.654541015625,0.4622620940208435,0.6309003233909607,-24.457487106323242,3.0984160900115967,False,test
16,unriped_tomato_51.jpeg,unripe,0,162.5535125732422,167.18637084960938,114.84496307373047,69.86103820800781,0.36518922448158264,0.6869179606437683,-9.368644714355469,26.58775520324707,False,validation
17,unriped_tomato_54.jpeg,unripe,0,115.69865417480469,120.08881378173828,55.73371887207031,68.08206176757812,0.6589286923408508,0.5432335138320923,-9.147346496582031,34.29783248901367,False,train
18,unriped_tomato_55.jpeg,unripe,0,152.74525451660156,152.73220825195312,85.98954010009766,55.91657638549805,0.4844277799129486,0.6299954056739807,-9.539017677307129,34.04360580444336,False,train
19,unriped_tomato_58.jpeg,unripe,0,174.0374298095703,191.89817810058594,87.32759857177734,70.48340606689453,0.5489282608032227,0.7526839375495911,-20.930721282958984,49.256187438964844,False,train
20,unriped_tomato_6.jpeg,unripe,0,179.80581665039062,197.49339294433594,134.3761444091797,77.40777587890625,0.3319510817527771,0.7804825901985168,-15.55847454071045,28.80502700805664,False,test
21,unriped_tomato_61.jpeg,unripe,0,158.220458984375,190.16397094726562,43.456634521484375,73.13016510009766,0.7777202725410461,0.7497915625572205,-28.788211822509766,61.80671691894531,False,validation
22,unriped_tomato_62.jpeg,unripe,0,148.0155487060547,168.09600830078125,63.1176643371582,71.14492797851562,0.6417497396469116,0.6699077486991882,-21.14015007019043,48.539608001708984,False,train
23,unriped_tomato_64.jpeg,unripe,0,145.2022247314453,155.15773010253906,48.880348205566406,65.98876190185547,0.7058408260345459,0.6087023019790649,-17.130104064941406,49.902252197265625,False,train
24,unriped_tomato_65.jpeg,unripe,0,163.94529724121094,169.1975860595703,74.85045623779297,73.71395874023438,0.5667158961296082,0.6744608283042908,-13.17983627319336,43.2463493347168,False,test
25,unriped_tomato_72.jpeg,unripe,0,117.95174407958984,132.73341369628906,44.96580123901367,69.2807846069336,0.6592609882354736,0.5269781947135925,-16.977170944213867,40.29863357543945,False,train
26,unriped_tomato_74.jpeg,unripe,0,128.6488037109375,146.44979858398438,61.941383361816406,73.38300323486328,0.6009477972984314,0.574314534664154,-18.74826431274414,40.466392517089844,False,train
27,unriped_tomato_8.jpeg,unripe,0,157.69361877441406,184.8220672607422,76.20512390136719,75.54008483886719,0.6015354990959167,0.7248523831367493,-24.680801391601562,49.28251647949219,False,validation
28,unriped_tomato_9.jpeg,unripe,0,151.64834594726562,175.17617797851562,67.47840118408203,72.67034149169922,0.6201832890510559,0.687566339969635,-23.301578521728516,50.02368927001953,False,test
29,riped_tomato_11.jpeg,ripe,1,184.1549835205078,154.07943725585938,144.0332794189453,19.166913986206055,0.3077864646911621,0.7554282546043396,10.349762916564941,10.653999328613281,False,train
30,riped_tomato_12.jpeg,ripe,1,151.10435485839844,175.8586883544922,38.87763977050781,72.18380737304688,0.7926385402679443,0.7230085730552673,-25.25206756591797,60.244544982910156,False,train
31,riped_tomato_13.jpeg,ripe,1,132.27122497558594,42.45669174194336,21.351720809936523,15.710434913635254,0.8230699300765991,0.5298066735267639,33.87757873535156,33.03676986694336,False,train
32,riped_tomato_14.jpeg,ripe,1,224.5805206298828,147.89915466308594,59.801090240478516,33.969139099121094,0.7182647585868835,0.8834165334701538,22.12035369873047,53.68977355957031,False,validation
33,riped_tomato_15.jpeg,ripe,1,199.45477294921875,138.8748321533203,62.79991149902344,35.64908981323242,0.7116601467132568,0.7876358032226562,16.43579864501953,47.6777229309082,False,train
34,riped_tomato_16.jpeg,ripe,1,190.14517211914062,62.59464645385742,58.11789321899414,4.751358509063721,0.7118470072746277,0.7458370327949524,47.401214599609375,33.18639373779297,False,validation
35,riped_tomato_20.jpeg,ripe,1,161.7212371826172,51.8846435546875,27.272043228149414,11.976871490478516,0.8238583207130432,0.6353046298027039,42.68130111694336,39.106964111328125,False,validation
36,riped_tomato_21.jpeg,ripe,1,194.24850463867188,90.43949890136719,74.45195770263672,13.893964767456055,0.627672016620636,0.7672167420387268,36.75387954711914,33.828880310058594,False,train
37,riped_tomato_22.jpeg,ripe,1,192.59307861328125,54.654178619384766,30.444536209106445,8.267569541931152,0.8587601780891418,0.7555974721908569,51.873504638671875,45.122169494628906,False,test
38,riped_tomato_25.jpeg,ripe,1,203.13514709472656,94.91680908203125,83.98316955566406,4.144069671630859,0.6122575998306274,0.7966094017028809,41.83941650390625,28.20026397705078,False,train
39,riped_tomato_28.jpeg,ripe,1,189.74827575683594,72.51243591308594,42.29255294799805,15.164863586425781,0.7660164833068848,0.7455573678016663,44.288692474365234,42.26729202270508,False,validation
40,riped_tomato_29.jpeg,ripe,1,201.81201171875,72.13042449951172,55.720123291015625,9.100728988647461,0.7530062198638916,0.7938413619995117,45.96281814575195,40.597469329833984,False,train
41,riped_tomato_3.jpeg,ripe,1,185.5348663330078,109.11042785644531,83.19641876220703,9.71249008178711,0.5316745638847351,0.7289839386940002,27.344045639038086,29.08368492126465,False,train
42,riped_tomato_31.jpeg,ripe,1,161.4071502685547,29.21474266052246,20.134401321411133,4.729324817657471,0.8756430149078369,0.6331114768981934,47.38673400878906,39.45719909667969,False,train
43,riped_tomato_33.jpeg,ripe,1,182.25308227539062,77.6717758178711,49.71589660644531,12.731230735778809,0.7297495007514954,0.7147179841995239,40.36238098144531,37.397254943847656,False,train
44,riped_tomato_4.jpeg,ripe,1,238.9243621826172,190.67628479003906,153.77447509765625,29.484405517578125,0.3608688712120056,0.9438380599021912,12.754589080810547,25.82219123840332,False,train
45,riped_tomato_40.jpeg,ripe,1,217.2875213623047,66.40376281738281,25.353910446166992,13.483400344848633,0.8834251761436462,0.8568963408470154,55.221702575683594,54.22024917602539,False,test
46,riped_tomato_42.jpeg,ripe,1,176.49322509765625,41.7537841796875,29.072463989257812,6.870024681091309,0.8256878852844238,0.6926097273826599,50.92353057861328,41.05826950073242,False,train
47,riped_tomato_45.jpeg,ripe,1,210.58921813964844,86.54338836669922,29.379688262939453,23.140775680541992,0.8535293936729431,0.835375189781189,43.50745391845703,54.475826263427734,False,train
48,riped_tomato_46.jpeg,ripe,1,202.25372314453125,76.07780456542969,57.08114242553711,10.079182624816895,0.7248818874359131,0.7943803071975708,45.8515739440918,39.64619445800781,False,train
49,riped_tomato_52.jpeg,ripe,1,179.73802185058594,53.86814880371094,30.522802352905273,9.538178443908691,0.8435813784599304,0.7064048051834106,47.09530258178711,42.20208740234375,False,test
50,riped_tomato_6.jpeg,ripe,1,201.67840576171875,70.40422058105469,54.65693664550781,6.609768867492676,0.7247229218482971,0.790898323059082,50.3681526184082,38.2318115234375,False,test
51,riped_tomato_7.jpeg,ripe,1,193.06849670410156,60.35749816894531,33.911399841308594,14.434183120727539,0.8306917548179626,0.7654589414596558,44.929283142089844,46.9976692199707,False,train
52,riped_tomato_73.jpeg,ripe,1,217.973876953125,69.647705078125,64.34322357177734,3.1517140865325928,0.7297694683074951,0.8581501245498657,55.00483703613281,38.70197677612305,False,validation
53,riped_tomato_78.jpeg,ripe,1,175.63766479492188,137.5752716064453,124.50375366210938,0.9378963112831116,0.34877699613571167,0.7147330045700073,13.844907760620117,13.446855545043945,False,train
54,riped_tomato_8.jpeg,ripe,1,117.97807312011719,94.11714935302734,41.70492935180664,28.901670455932617,0.5743221044540405,0.4763031005859375,5.25364875793457,28.758575439453125,False,train
55,riped_tomato_80.jpeg,ripe,1,193.34458923339844,130.73147583007812,103.3144302368164,25.962203979492188,0.5006528496742249,0.8016345500946045,20.60662269592285,27.675830841064453,False,validation
56,riped_tomato_82.jpeg,ripe,1,211.06246948242188,147.10516357421875,121.12903594970703,34.727108001708984,0.46338772773742676,0.8750976324081421,21.225736618041992,27.033737182617188,False,train
57,riped_tomato_83.jpeg,ripe,1,174.41502380371094,48.07849884033203,17.784412384033203,11.82911491394043,0.9047828912734985,0.6839967370033264,45.9232292175293,45.821556091308594,False,test
58,riped_tomato_9.jpeg,ripe,1,229.5282440185547,123.54692077636719,87.45651245117188,18.68336296081543,0.6229462027549744,0.9177750945091248,37.248592376708984,39.580074310302734,False,train
59,riped_tomato_97.jpeg,ripe,1,231.4981689453125,185.10043334960938,159.54151916503906,23.59286117553711,0.3094959855079651,0.907878041267395,13.733112335205078,19.967256546020508,False,test
